ADJ{affreux}, N{personnage.g=M num=SG}*	afʁøpɛʁsonaʒ	1	0
DET{PossS}, N{village.g=M num=SG}*	sQvilaʒ	1	0
DET{PossS}, N{village.g=M num=SG}*	sQvilaʒ	1	0
DET{PossS}, N{village.g=M num=SG}*	sQvilaʒ	1	0
DET{PossS}, N{village.g=M num=SG}*	sQvilaʒ	1	0
DET{PossS}, N{village.g=M num=SG}*	sQvilaʒ	1	0
DET{PossS}, N{vin.g=M num=SG}*	sQv3	1	0
DET{PossS}, N{vin.g=M num=SG}*	sQv3	1	0
DET{PossS}, N{vin.g=M num=SG}*	sQv3	1	0
DET{PossS}, N{vin.g=M num=SG}*	sQv3	1	0
DET{PossS}, N{vin.g=M num=SG}*	sQv3	1	0
DET{PossS}, N{vin.g=M num=SG}*	sQv3	1	0
DET{PossS}, N{vin.g=M num=SG}*	sQv3	1	0
DET{PossS}, N{vin.g=M num=SG}*	sQv3	1	0
DET{PossS}, N{vin.g=M num=SG}*	sQv3	1	0
DET{PossS}, N{vin.g=M num=SG}*	sQv3	1	0
DET{PossS}, N{vin.g=M num=SG}*	sQv3	1	0
DET{PossS}, N{vin.g=M num=SG}*	sQv3	1	0
DET{PossS}, N{vin.g=M num=SG}*	sQv3	1	0
DET{PossS}, N{vin.g=M num=SG}*	sQv3	1	0
DET{PossS}, N{vin.g=M num=SG}*	sQv3	1	0
DET{PossS}, N{vin.g=M num=SG}*	sQv3	1	0
DET{PossS}, N{vin.g=M num=SG}*	sQv3	1	0
DET{PossS}, N{vin.g=M num=SG}*	sQv3	1	0
DET{PossS}, N{vin.g=M num=SG}*	sQv3	1	0
DET{PossS}, N{vin.g=M num=SG}*	sQv3	1	0
DET{PossS}, N{vin.g=M num=SG}*	sQv3	1	0
DET{PossS}, N{voie.g=F num=SG}*	savwa	1	0
DET{PossS}, N{voix.g=F num=SG}*	savwa	1	0
DET{PossS}, N{voix.g=F num=SG}*	savwa	1	0
DET{PossT}, N{appart.g=M num=SG}*	tQapaʁt	1	0
DET{PossT}, N{beurre.g=M num=SG}*	tQbœʁ	1	0
DET{PossT}, N{boulot.g=M num=SG}*	tQbulo	1	0
DET{PossT}, N{carte.g=F num=SG}*	takaʁt	1	0
DET{PossT}, N{chambre.g=F num=SG}*	taʃ&bʁ	1	0
DET{PossT}, N{chambre.g=F num=SG}*	taʃ&bʁ	1	0
DET{PossT}, N{chaussure.g=F num=PL}*	teʃosyʁ	1	0
DET{PossT}, N{entrée.g=F num=SG}*	tQn&tʁe	1	1
DET{PossT}, N{frère.g=M num=SG}*	tQfʁɛʁ	1	0
DET{PossT}, N{frère.g=M num=SG}*	tQfʁɛʁ	1	0
DET{PossT}, N{frère.g=M num=SG}*	tQfʁɛʁ	1	0
DET{PossT}, N{lait.g=M num=SG}*	tQlɛ	1	0
DET{PossT}, N{langue.g=F num=SG}*	tal&g	1	0
DET{PossT}, N{maman.g=F num=SG}*	tamam&	1	0
DET{PossT}, N{mouchoir.g=M num=SG}*	tQmuʃwaʁ	1	0
DET{PossT}, N{moyen.g=M num=PL}*	temwaj3	1	0
DET{PossT}, N{mère.g=F num=SG}*	tamɛʁ	1	0
DET{PossT}, N{mère.g=F num=SG}*	tamɛʁ	1	0
DET{PossT}, N{nom.g=M num=SG}*	tQnQ	1	0
DET{PossT}, N{parent.g=M num=PL}*	tepaʁ&	1	0
DET{PossT}, N{parent.g=M num=PL}*	tepaʁ&	1	0
DET{PossT}, N{parent.g=M num=PL}*	tepaʁ&	1	0
DET{PossT}, N{parent.g=M num=PL}*	tepaʁ&	1	0
DET{PossT}, N{parent.g=M num=PL}*	tepaʁ&	1	0
DET{PossT}, N{parent.g=M num=PL}*	tepaʁ&	1	0
DET{PossT}, N{profession.g=F num=PL}*	tepʁofɛsjQ	1	0
DET{PossT}, N{promesse.g=F num=PL}*	tepʁomɛs	1	0
DET{PossT}, N{père.g=M num=SG}*	tQpɛʁ	1	0
DET{PossT}, N{rien.g=M num=SG}*	tQʁj3	1	0
DET{PossT}, N{s.g=M num=PL}*	teɛs	1	0
DET{PossT}, N{soeur.g=F num=SG}*	tasœʁ	1	0
DET{PossT}, N{soeur.g=F num=SG}*	tasœʁ	1	0
DET{PossT}, N{stage.g=M num=SG}*	tQstaʒ	1	0
DET{PossT}, N{talon.g=M num=SG}*	tQtalQ	1	0
DET{PossT}, N{ticket.g=M num=SG}*	tQtikɛ	1	0
DET{PossT}, N{ticket.g=M num=SG}*	tQtikɛ	1	0
DET{PossT}, N{travail.g=M num=SG}*	tQtʁavaj	1	0
DET{PossT}, N{trou.g=M num=SG}*	tQtʁu	1	0
DET{PossT}, N{truc.g=M num=SG}*	tQtʁyk	1	0
DET{PossT}, N{vie.g=F num=SG}*	tavi	1	0
DET{PossT}, N{vie.g=F num=SG}*	tavi	1	0
DET{PossT}, N{village.g=M num=SG}*	tQvilaʒ	1	0
DET{PossT}, N{âge.g=M num=SG}*	tQaʒ	1	0
DET{PossT}, N{école.g=F num=SG}*	tQekɔl	1	0
DET{PossT}, N{étude.g=F num=PL}*	teetyd	1	0
DET{PossV}, N{activité.g=F num=PL}*	voaktivite	1	0
DET{PossV}, N{apprentissage.g=M num=SG}*	vɔtʁapʁ&tisaʒ	1	0
DET{PossV}, N{bureau.g=M num=SG}*	vɔtʁbyʁo	1	0
DET{PossV}, N{caractéristique.g=F num=PL}*	vokaʁakteʁistik	1	0
DET{PossV}, N{date.g=F num=SG}*	vɔtʁdat	1	0
DET{PossV}, N{domicile.g=M num=SG}*	vɔtʁdomisil	1	0
DET{PossV}, N{enfant.g=M num=PL}*	vo&f&	1	0
DET{PossV}, N{enfant.g=M num=PL}*	vo&f&	1	0
DET{PossV}, N{enfant.g=M num=PL}*	vo&f&	1	0
DET{PossV}, N{famille.g=F num=SG}*	vɔtʁfamij	1	0
DET{PossV}, N{famille.g=F num=SG}*	vɔtʁfamij	1	0
DET{PossV}, N{famille.g=F num=SG}*	vɔtʁfamij	1	0
DET{PossV}, N{famille.g=F num=SG}*	vɔtʁfamij	1	0
DET{PossV}, N{façon.g=F num=SG}*	vɔtʁfasQ	1	0
DET{PossV}, N{grand-père.g=M num=SG}*	vɔtʁgʁ&pɛʁ	1	0
DET{PossV}, N{grands-parents.g=M num=PL}*	vogʁ&paʁ&	1	0
DET{PossV}, N{groupe.g=M num=SG}*	vɔtʁgʁup	1	0
DET{PossV}, N{histoire.g=F num=SG}*	vɔtʁistwaʁ	1	0
DET{PossV}, N{intégration.g=F num=SG}*	vɔtʁ3tegʁasjQ	1	0
DET{PossV}, N{langue.g=F num=SG}*	vɔtʁl&g	1	0
DET{PossV}, N{maman.g=F num=SG}*	vɔtʁmam&	1	0
DET{PossV}, N{maman.g=F num=SG}*	vɔtʁmam&	1	0
DET{PossV}, N{mari.g=M num=SG}*	vɔtʁmaʁi	1	0
DET{PossV}, N{mari.g=M num=SG}*	vɔtʁmaʁi	1	0
DET{PossV}, N{mère.g=F num=SG}*	vɔtʁmɛʁ	1	0
DET{PossV}, N{mère.g=F num=SG}*	vɔtʁmɛʁ	1	0
DET{PossV}, N{mère.g=F num=SG}*	vɔtʁmɛʁ	1	0
DET{PossV}, N{mère.g=F num=SG}*	vɔtʁmɛʁ	1	0
DET{PossV}, N{nom.g=M num=SG}*	vɔtʁnQ	1	0
DET{PossV}, N{opinion.g=F num=PL}*	voopinjQ	1	0
DET{PossV}, N{os.g=M num=PL}*	voɔs	1	0
DET{PossV}, N{parcours.g=M num=SG}*	vɔtʁpaʁkuʁ	1	0
DET{PossV}, N{parent.g=M num=PL}*	vopaʁ&	1	0
DET{PossV}, N{parent.g=M num=PL}*	vopaʁ&	1	0
DET{PossV}, N{parent.g=M num=PL}*	vopaʁ&	1	0
DET{PossV}, N{parent.g=M num=PL}*	vopaʁ&	1	0
DET{PossV}, N{parent.g=M num=PL}*	vopaʁ&	1	0
DET{PossV}, N{parent.g=M num=PL}*	vopaʁ&	1	0
DET{PossV}, N{parent.g=M num=PL}*	vopaʁ&	1	0
DET{PossV}, N{patois.g=M num=SG}*	vɔtʁpatwa	1	0
DET{PossV}, N{petit-enfant.g=M num=PL}*	vopœti&f&	1	0
DET{PossV}, N{profession.g=F num=PL}*	vopʁofɛsjQ	1	0
DET{PossV}, N{prénom.g=M num=SG}*	vɔtʁpʁenQ	1	0
DET{PossV}, N{père.g=M num=SG}*	vɔtʁpɛʁ	1	0
DET{PossV}, N{père.g=M num=SG}*	vɔtʁpɛʁ	1	0
DET{PossV}, N{père.g=M num=SG}*	vɔtʁpɛʁ	1	0
DET{PossV}, N{soutien.g=M num=SG}*	vɔtʁsutj3	1	0
DET{PossV}, N{supérieur.g=M num=PL}*	vosypeʁjœʁ	1	0
DET{PossV}, N{vie.g=F num=SG}*	vɔtʁvi	1	0
DET{PossV}, N{voisin.g=M num=SG}*	vɔtʁvwaz3	1	0
DET{PossV}, N{âge.g=M num=SG}*	vɔtʁaʒ	1	0
DET{PossV}, N{âge.g=M num=SG}*	vɔtʁaʒ	1	0
DET{PossV}, N{âge.g=M num=SG}*	vɔtʁaʒ	1	0
DET{PossV}, N{époux.g=F num=SG}*	vɔtʁepuz	1	0
DET{PossV}, N{étude.g=F num=PL}*	voetyd	1	0
DET{PossV}, N{étude.g=F num=PL}*	voetyd	1	0
NUM{cents}, N{cinquante.g=M num=PL}*	s&s3k&t	1	0
NUM{cents}, N{cinquante.g=M num=PL}*	s&s3k&t	1	0
NUM{cents}, N{franc.g=M num=PL}*	s&fʁ&	1	0
NUM{cents}, N{franc.g=M num=PL}*	s&fʁ&	1	0
NUM{cents}, N{franc.g=M num=PL}*	s&fʁ&	1	0
NUM{cents}, N{franc.g=M num=PL}*	s&fʁ&	1	0
NUM{cents}, N{franc.g=M num=PL}*	s&fʁ&	1	0
NUM{cents}, N{habitant.g=M num=PL}*	s&abit&	1	0
NUM{cents}, N{habitant.g=M num=PL}*	s&zabit&	1	1
NUM{cents}, N{mètre.g=M num=PL}*	s&mɛtʁ	1	0
NUM{cents}, N{personne.g=F num=PL}*	s&pɛʁsɔn	1	0
NUM{cents}, N{personne.g=F num=PL}*	s&pɛʁsɔn	1	0
NUM{cents}, N{soixante.g=M num=PL}*	s&swas&t	1	0
NUM{cents}, N{trente.g=M num=PL}*	s&tʁ&t	1	0
NUM{cent}, N{an.g=M num=PL}*	s&t&	1	1
NUM{cent}, N{cinquante.g=M num=PL}*	s&s3k&t	1	0
NUM{cent}, N{cinquante.g=M num=PL}*	s&s3k&t	1	0
NUM{cent}, N{cinquante.g=M num=PL}*	s&s3k&t	1	0
NUM{cent}, N{cinquante.g=M num=PL}*	s&s3k&t	1	0
NUM{cent}, N{cinquante.g=M num=PL}*	s&s3k&t	1	0
NUM{cent}, N{cinquante.g=M num=PL}*	s&s3k&t	1	0
NUM{cent}, N{cinquante.g=M num=PL}*	s&s3k&t	1	0
NUM{cent}, N{cinquante.g=M num=PL}*	s&s3k&t	1	0
NUM{cent}, N{franc.g=M num=PL}*	s&fʁ&	1	0
NUM{cent}, N{habitant.g=M num=PL}*	s&abit&	1	0
NUM{cent}, N{mètre.g=M num=PL}*	s&mɛtʁ	1	0
NUM{cent}, N{mètre.g=M num=PL}*	s&mɛtʁ	1	0
NUM{cent}, N{personne.g=F num=PL}*	s&pɛʁsɔn	1	0
NUM{cent}, N{quarante.g=M num=PL}*	s&kaʁ&t	1	0
NUM{cent}, N{quarante.g=M num=PL}*	s&kaʁ&t	1	0
NUM{cent}, N{quarante.g=M num=PL}*	s&kaʁ&t	1	0
NUM{cent}, N{quarante.g=M num=PL}*	s&kaʁ&t	1	0
NUM{cent}, N{quarante.g=M num=PL}*	s&kaʁ&t	1	0
NUM{cent}, N{quarante.g=M num=PL}*	s&kaʁ&t	1	0
NUM{cent}, N{quarante.g=M num=PL}*	s&kaʁ&t	1	0
NUM{cent}, N{quatre-vingt.g=M num=PL}*	s&katʁœv3	1	0
NUM{cent}, N{soixante.g=M num=PL}*	s&swas&t	1	0
NUM{cent}, N{soixante.g=M num=PL}*	s&swas&t	1	0
NUM{cent}, N{soixante.g=M num=PL}*	s&swas&t	1	0
NUM{cent}, N{trente.g=M num=PL}*	s&tʁ&t	1	0
NUM{cent}, N{trente.g=M num=PL}*	s&tʁ&t	1	0
NUM{cent}, N{trente.g=M num=PL}*	s&tʁ&t	1	0
NUM{cent}, N{trente.g=M num=PL}*	s&tʁ&t	1	0
NUM{cent}, N{trente.g=M num=PL}*	s&tʁ&t	1	0
NUM{cent}, N{trente.g=M num=PL}*	s&tʁ&t	1	0
NUM{cent}, N{trente.g=M num=PL}*	s&tʁ&t	1	0
NUM{cent}, N{trente.g=M num=PL}*	s&tʁ&t	1	0
NUM{cent}, N{trente.g=M num=PL}*	s&tʁ&t	1	0
NUM{cent}, N{trente.g=M num=PL}*	s&tʁ&t	1	0
NUM{cent}, N{trente.g=M num=PL}*	s&tʁ&t	1	0
NUM{cent}, N{trente.g=M num=PL}*	s&tʁ&t	1	0
NUM{cent}, N{trente.g=M num=PL}*	s&tʁ&t	1	0
NUM{cent}, N{trente.g=M num=PL}*	s&tʁ&t	1	0
NUM{cent}, N{trente.g=M num=PL}*	s&tʁ&t	1	0
NUM{cent}, N{trente.g=M num=PL}*	s&tʁ&t	1	0
NUM{cent}, N{trente.g=M num=PL}*	s&tʁ&t	1	0
NUM{cent}, N{trente.g=M num=PL}*	s&tʁ&t	1	0
NUM{cent}, N{trente.g=M num=PL}*	s&tʁ&t	1	0
NUM{cent}, N{trente.g=M num=PL}*	s&tʁ&t	1	0
NUM{cent}, N{trente.g=M num=PL}*	s&tʁ&t	1	0
NUM{cent}, N{trente.g=M num=PL}*	s&tʁ&t	1	0
NUM{cent}, N{trente.g=M num=PL}*	s&tʁ&t	1	0
NUM{cent}, N{trente.g=M num=PL}*	s&tʁ&t	1	0
NUM{cent}, N{trente.g=M num=PL}*	s&tʁ&t	1	0
NUM{cent}, N{trente.g=M num=PL}*	s&tʁ&t	1	0
NUM{cinquante-cinq}, N{an.g=M num=PL}*	s3k&ts3k&	1	0
NUM{cinquante-deux}, N{kilo.g=M num=PL}*	s3k&tdøkilo	1	0
NUM{cinquante}, N{an.g=M num=PL}*	s3k&t&	1	0
NUM{cinquante}, N{an.g=M num=PL}*	s3k&t&	1	0
NUM{cinquante}, N{an.g=M num=PL}*	s3k&t&	1	0
NUM{cinquante}, N{an.g=M num=PL}*	s3k&t&	1	0
NUM{cinquante}, N{an.g=M num=PL}*	s3k&t&	1	0
NUM{cinquante}, N{an.g=M num=PL}*	s3k&t&	1	0
NUM{cinquante}, N{an.g=M num=PL}*	s3k&t&	1	0
NUM{cinquante}, N{an.g=M num=PL}*	s3k&t&	1	0
NUM{cinquante}, N{balle.g=F num=PL}*	s3k&tbal	1	0
NUM{cinquante}, N{cent.g=M num=PL}*	s3k&ts&	1	0
NUM{cinquante}, N{cinquante.g=M num=PL}*	s3k&ts3k&t	1	0
NUM{cinquante}, N{franc.g=M num=PL}*	s3k&tfʁ&	1	0
NUM{cinquante}, N{franc.g=M num=PL}*	s3k&tfʁ&	1	0
NUM{cinquante}, N{franc.g=M num=PL}*	s3k&tfʁ&	1	0
NUM{cinquante}, N{habitant.g=M num=PL}*	s3k&tabit&	1	0
NUM{cinquante}, N{kilo.g=M num=PL}*	s3k&tkilo	1	0
NUM{cinq}, N{an.g=M num=PL}*	s3k&	1	0
NUM{cinq}, N{an.g=M num=PL}*	s3k&	1	0
NUM{cinq}, N{an.g=M num=PL}*	s3k&	1	0
NUM{cinq}, N{an.g=M num=PL}*	s3k&	1	0
NUM{cinq}, N{an.g=M num=PL}*	s3k&	1	0
NUM{cinq}, N{an.g=M num=PL}*	s3k&	1	0
NUM{cinq}, N{an.g=M num=PL}*	s3k&	1	0
NUM{cinq}, N{an.g=M num=PL}*	s3k&	1	0
NUM{cinq}, N{an.g=M num=PL}*	s3k&	1	0
NUM{cinq}, N{an.g=M num=PL}*	s3k&	1	0
NUM{cinq}, N{an.g=M num=PL}*	s3k&	1	0
NUM{cinq}, N{an.g=M num=PL}*	s3k&	1	0
NUM{cinq}, N{an.g=M num=PL}*	s3k&	1	0
NUM{cinq}, N{an.g=M num=PL}*	s3k&	1	0
NUM{cinq}, N{an.g=M num=PL}*	s3k&	1	0
NUM{cinq}, N{an.g=M num=PL}*	s3k&	1	0
NUM{cinq}, N{an.g=M num=PL}*	s3k&	1	0
NUM{cinq}, N{année.g=F num=PL}*	s3kane	1	0
NUM{cinq}, N{cabriolet.g=M num=PL}*	s3kkabʁijolɛ	1	0
NUM{cinq}, N{cent.g=M num=PL}*	s3ks&	1	0
NUM{cinq}, N{cent.g=M num=PL}*	s3ks&	1	0
NUM{cinq}, N{centimètre.g=M num=PL}*	s3ks&timɛtʁ	1	0
NUM{cinq}, N{commune.g=F num=PL}*	s3kkomyn	1	0
NUM{cinq}, N{copain.g=F num=PL}*	s3kkopin	1	0
NUM{cinq}, N{enfant.g=M num=PL}*	s3k&f&	1	0
NUM{cinq}, N{euro.g=M num=PL}*	s3køʁo	1	0
NUM{cinq}, N{fois.g=F num=PL}*	s3kfwa	1	0
NUM{cinq}, N{franc.g=M num=PL}*	s3kfʁ&	1	0
NUM{cinq}, N{franc.g=M num=PL}*	s3kfʁ&	1	0
NUM{cinq}, N{heure.g=F num=PL}*	s3kœʁ	1	0
NUM{cinq}, N{heure.g=F num=PL}*	s3kœʁ	1	0
NUM{cinq}, N{heure.g=F num=PL}*	s3kœʁ	1	0
NUM{cinq}, N{heure.g=F num=PL}*	s3kœʁ	1	0
NUM{cinq}, N{mille.g=M num=PL}*	s3kmil	1	0
NUM{cinq}, N{minute.g=F num=PL}*	s3kminyt	1	0
NUM{cinq}, N{personne.g=F num=PL}*	s3kpɛʁsɔn	1	0
NUM{cinq}, N{quarante.g=M num=PL}*	s3kkaʁ&t	1	0
NUM{cinq}, N{repas.g=M num=PL}*	s3kʁœpa	1	0
NUM{cinq}, N{station.g=F num=PL}*	s3kstasjQ	1	0
NUM{deux}, N{aiguille.g=F num=PL}*	døzegɥij	1	1
NUM{deux}, N{an.g=M num=PL}*	dø&	1	0
NUM{deux}, N{an.g=M num=PL}*	dø&	1	0
NUM{deux}, N{an.g=M num=PL}*	dø&	1	0
NUM{deux}, N{an.g=M num=PL}*	dø&	1	0
NUM{deux}, N{an.g=M num=PL}*	dø&	1	0
NUM{deux}, N{an.g=M num=PL}*	dø&	1	0
NUM{deux}, N{an.g=M num=PL}*	døz&	1	1
NUM{deux}, N{an.g=M num=PL}*	døz&	1	1
NUM{deux}, N{an.g=M num=PL}*	døz&	1	1
NUM{deux}, N{an.g=M num=PL}*	døz&	1	1
NUM{deux}, N{an.g=M num=PL}*	døz&	1	1
NUM{deux}, N{an.g=M num=PL}*	døz&	1	1
NUM{deux}, N{an.g=M num=PL}*	døz&	1	1
NUM{deux}, N{année.g=F num=PL}*	døzane	1	1
NUM{deux}, N{année.g=F num=PL}*	døzane	1	1
NUM{deux}, N{beau.g=F num=PL}*	døbɛl	1	0
NUM{deux}, N{boisson.g=F num=PL}*	døbwasQ	1	0
NUM{deux}, N{boutique.g=F num=PL}*	døbutik	1	0
NUM{deux}, N{bouton.g=M num=PL}*	døbutQ	1	0
NUM{deux}, N{catégorie.g=F num=PL}*	døkategoʁi	1	0
NUM{deux}, N{cent.g=M num=PL}*	døs&	1	0
NUM{deux}, N{cent.g=M num=PL}*	døs&	1	0
NUM{deux}, N{cent.g=M num=PL}*	døs&	1	0
NUM{deux}, N{cent.g=M num=PL}*	døs&	1	0
NUM{deux}, N{centimètre.g=M num=PL}*	døs&timɛtʁ	1	0
NUM{deux}, N{chat.g=F num=PL}*	døʃat	1	0
NUM{deux}, N{enfant.g=M num=PL}*	døz&f&	1	1
NUM{deux}, N{enfant.g=M num=PL}*	døz&f&	1	1
NUM{deux}, N{enfant.g=M num=PL}*	døz&f&	1	1
NUM{deux}, N{extrême.g=M num=PL}*	døɛkstʁɛm	1	0
NUM{deux}, N{extrême.g=M num=PL}*	døɛkstʁɛm	1	0
NUM{deux}, N{fil.g=M num=PL}*	døfil	1	0
NUM{deux}, N{fille.g=F num=PL}*	døfij	1	0
NUM{deux}, N{fois.g=F num=PL}*	døfwa	1	0
NUM{deux}, N{fois.g=F num=PL}*	døfwa	1	0
NUM{deux}, N{fois.g=F num=PL}*	døfwa	1	0
NUM{deux}, N{fois.g=F num=PL}*	døfwa	1	0
NUM{deux}, N{franc.g=M num=PL}*	døfʁ&	1	0
NUM{deux}, N{frère.g=M num=PL}*	døfʁɛʁ	1	0
NUM{deux}, N{gamin.g=M num=PL}*	døgam3	1	0
NUM{deux}, N{heure.g=F num=PL}*	døœʁ	1	0
NUM{deux}, N{heure.g=F num=PL}*	døœʁ	1	0
NUM{deux}, N{heure.g=F num=PL}*	døœʁ	1	0
NUM{deux}, N{jour.g=M num=PL}*	døʒuʁ	1	0
NUM{deux}, N{jour.g=M num=PL}*	døʒuʁ	1	0
NUM{deux}, N{jour.g=M num=PL}*	døʒuʁ	1	0
NUM{deux}, N{jour.g=M num=PL}*	døʒuʁ	1	0
NUM{deux}, N{juin.g=M num=PL}*	døʒɥ3	1	0
NUM{deux}, N{juin.g=M num=PL}*	døʒɥ3	1	0
NUM{deux}, N{langue.g=F num=PL}*	døl&g	1	0
NUM{deux}, N{manifestation.g=F num=PL}*	dømanifɛstasjQ	1	0
NUM{deux}, N{mars.g=M num=PL}*	dømaʁs	1	0
NUM{deux}, N{mille.g=M num=PL}*	dømil	1	0
NUM{deux}, N{mille.g=M num=PL}*	dømil	1	0
NUM{deux}, N{mille.g=M num=PL}*	dømil	1	0
NUM{deux}, N{mille.g=M num=PL}*	dømil	1	0
NUM{deux}, N{mille.g=M num=PL}*	dømil	1	0
NUM{deux}, N{mille.g=M num=PL}*	dømil	1	0
NUM{deux}, N{mille.g=M num=PL}*	dømil	1	0
NUM{deux}, N{mois.g=M num=PL}*	dømwa	1	0
NUM{deux}, N{mois.g=M num=PL}*	dømwa	1	0
NUM{deux}, N{mois.g=M num=PL}*	dømwa	1	0
NUM{deux}, N{mois.g=M num=PL}*	dømwa	1	0
NUM{deux}, N{monsieur.g=M num=PL}*	dømesjø	1	0
NUM{deux}, N{musicien.g=M num=PL}*	dømyzisj3	1	0
NUM{deux}, N{médecin.g=M num=PL}*	dømɛds3	1	0
NUM{deux}, N{pièce.g=F num=PL}*	døpjɛs	1	0
NUM{deux}, N{sens.g=M num=PL}*	døs&s	1	0
NUM{deux}, N{tarif.g=M num=PL}*	døtaʁif	1	0
NUM{deux}, N{truc.g=M num=PL}*	døtʁyk	1	0
NUM{deux}, N{tête.g=F num=PL}*	døtɛt	1	0
NUM{deux}, N{vache.g=F num=PL}*	døvaʃ	1	0
NUM{deux}, N{étage.g=M num=PL}*	døzetaʒ	1	1
NUM{dix-huit}, N{an.g=M num=PL}*	dizɥit&	1	0
NUM{dix-huit}, N{an.g=M num=PL}*	dizɥit&	1	0
NUM{dix-huit}, N{an.g=M num=PL}*	dizɥit&	1	1
NUM{dix-huit}, N{habitant.g=M num=PL}*	dizɥitabit&	1	1
NUM{dix-neuf}, N{an.g=M num=PL}*	diznœv&	1	1
NUM{dix-neuf}, N{an.g=M num=PL}*	diznœv&	1	1
NUM{dix-neuf}, N{cent.g=M num=PL}*	diznœfs&	1	0
NUM{dix-neuf}, N{cent.g=M num=PL}*	diznœfs&	1	0
NUM{dix-neuf}, N{cent.g=M num=PL}*	diznœfs&	1	0
NUM{dix-neuf}, N{heure.g=F num=PL}*	diznœfœʁ	1	0
NUM{dix-sept}, N{rue.g=F num=PL}*	disɛtʁy	1	0
NUM{dix}, N{an.g=M num=PL}*	dis&	1	0
NUM{dix}, N{an.g=M num=PL}*	dis&	1	0
NUM{dix}, N{an.g=M num=PL}*	diz&	1	1
NUM{dix}, N{an.g=M num=PL}*	diz&	1	1
NUM{dix}, N{an.g=M num=PL}*	diz&	1	1
NUM{dix}, N{an.g=M num=PL}*	diz&	1	1
NUM{dix}, N{doigt.g=M num=PL}*	disdwa	1	0
NUM{dix}, N{enfant.g=M num=PL}*	diz&f&	1	1
NUM{dix}, N{fois.g=F num=PL}*	disfwa	1	0
NUM{dix}, N{fois.g=F num=PL}*	disfwa	1	0
NUM{dix}, N{franc.g=M num=PL}*	disfʁ&	1	0
NUM{dix}, N{franc.g=M num=PL}*	disfʁ&	1	0
NUM{dix}, N{heure.g=F num=PL}*	dizœʁ	1	1
NUM{dix}, N{heure.g=F num=PL}*	dizœʁ	1	1
NUM{dix}, N{jour.g=M num=PL}*	disʒuʁ	1	0
NUM{dix}, N{jour.g=M num=PL}*	disʒuʁ	1	0
NUM{dix}, N{jour.g=M num=PL}*	disʒuʁ	1	0
NUM{dix}, N{mille.g=M num=PL}*	dismil	1	0
NUM{dix}, N{minute.g=F num=PL}*	disminyt	1	0
NUM{dix}, N{minute.g=F num=PL}*	disminyt	1	0
NUM{dix}, N{minute.g=F num=PL}*	disminyt	1	0
NUM{dix}, N{minute.g=F num=PL}*	disminyt	1	0
NUM{dix}, N{minute.g=F num=PL}*	disminyt	1	0
NUM{douze}, N{an.g=M num=PL}*	duz&	1	0
NUM{douze}, N{an.g=M num=PL}*	duz&	1	0
NUM{douze}, N{an.g=M num=PL}*	duz&	1	0
NUM{douze}, N{an.g=M num=PL}*	duz&	1	0
NUM{douze}, N{heure.g=F num=PL}*	duzœʁ	1	0
NUM{douze}, N{jour.g=M num=PL}*	duzʒuʁ	1	0
NUM{douze}, N{jour.g=M num=PL}*	duzʒuʁ	1	0
NUM{douze}, N{mètre.g=M num=PL}*	duzmɛtʁ	1	0
NUM{douze}, N{signe.g=M num=PL}*	duzsiɲ	1	0
NUM{huit}, N{an.g=M num=PL}*	ɥit&	1	0
NUM{huit}, N{an.g=M num=PL}*	ɥit&	1	0
NUM{huit}, N{an.g=M num=PL}*	ɥit&	1	0
NUM{huit}, N{an.g=M num=PL}*	ɥit&	1	0
NUM{huit}, N{an.g=M num=PL}*	ɥit&	1	0
NUM{huit}, N{an.g=M num=PL}*	ɥit&	1	0
NUM{huit}, N{an.g=M num=PL}*	ɥit&	1	0
NUM{huit}, N{an.g=M num=PL}*	ɥit&	1	0
NUM{huit}, N{an.g=M num=PL}*	ɥit&	1	0
NUM{huit}, N{an.g=M num=PL}*	ɥit&	1	0
NUM{huit}, N{cent.g=M num=PL}*	ɥits&	1	0
NUM{huit}, N{cent.g=M num=PL}*	ɥits&	1	0
NUM{huit}, N{cent.g=M num=PL}*	ɥits&	1	0
NUM{huit}, N{heure.g=F num=PL}*	ɥitœʁ	1	0
NUM{huit}, N{heure.g=F num=PL}*	ɥitœʁ	1	0
NUM{huit}, N{jour.g=M num=PL}*	ɥitʒuʁ	1	0
NUM{huit}, N{mois.g=M num=PL}*	ɥitmwa	1	0
NUM{huit}, N{mois.g=M num=PL}*	ɥitmwa	1	0
NUM{mille}, N{balle.g=F num=PL}*	milbal	1	0
NUM{mille}, N{cent.g=M num=PL}*	mils&	1	0
NUM{mille}, N{franc.g=M num=PL}*	milfʁ&	1	0
NUM{mille}, N{franc.g=M num=PL}*	milfʁ&	1	0
NUM{mille}, N{franc.g=M num=PL}*	milfʁ&	1	0
NUM{mille}, N{franc.g=M num=PL}*	milfʁ&	1	0
NUM{mille}, N{franc.g=M num=PL}*	milfʁ&	1	0
NUM{mille}, N{franc.g=M num=PL}*	milfʁ&	1	0
NUM{mille}, N{franc.g=M num=PL}*	milfʁ&	1	0
NUM{mille}, N{kilomètre.g=M num=PL}*	milkilomɛtʁ	1	0
NUM{mille}, N{mètre.g=M num=PL}*	milmɛtʁ	1	0
NUM{mille}, N{mètre.g=M num=PL}*	milmɛtʁ	1	0
